Unnamed: 0,ligand_name,Minimum Energy,Smiles,IC50,pIC50
3515,ligand_1917,-7.7,c1nc2c(Nc3ccc(N4CCOCC4)cc3)nc(-c3ccc4cn[nH]c4c3)nc2[nH]1,201.0,6.696803942579511
3516,ligand_3482,-7.3,,,
3517,ligand_2395,-5.6,COC(=O)[C@H]1CC[C@H](C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,9.0,8.045757490560675
3518,ligand_449,-8.5,CN1CCC(Nc2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)cc2S(C)(=O)=O)CC1,11.0,7.958607314841775
3519,ligand_2533,-6.3,Cn1cnc2cc(-c3ccc(CCN4CCNC(=O)C4)cc3)nc(NC3CC3)c2c1=O,225.0,6.647817481888637
3520,ligand_2567,-8.0,CC1CCC(C)N1c1cccc(Nc2cc(-c3cccc(C(=O)O)c3)nn3ccnc23)n1,230.65,6.637046541055715
3521,ligand_451,-8.7,Cc1cn2cc(-c3cc(OCc4ncccc4C(N)=O)c4cccnc4c3)ccc2n1,64.6,7.189767482004916
3522,ligand_1792,-6.5,COc1ccc(Nc2cc(NCCN)nnc2C(N)=O)nc1C(C)C,10.0,8.0
3523,ligand_210,-8.3,CN1CCOc2cc(-c3cc4ncccc4c(OCC4CNC(=O)C4)n3)cnc21,17.2,7.764471553092451
3524,ligand_90,-5.5,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCC6(CO)CC6)ccn5)n4)ccc3[nH]2)CC1,6.7,8.173925197299173
3525,ligand_3139,-7.3,CCn1ccc2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)nnc3C(N)=O)cccc21,0.21,9.67778070526608
3526,ligand_3651,-7.2,,,
3527,ligand_321,-7.1,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(OCc3ccccc3)c2c1=O,181.0,6.742321425130816
3528,ligand_1788,9.7,CC(C)N1C[C@H]2C[C@@H]1CN2c1ccc(Nc2nc(-c3ccc4cn[nH]c4c3)cn3ccnc23)cc1,80.0,7.096910013008056
3529,ligand_408,1.2,COCc1ccnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCN(C)CC5)cc4c3)n2)c1,2.2,8.657577319177793
3530,ligand_3790,-7.9,,,
3531,ligand_2461,-7.3,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCc3ccccc3)c(C(=O)O)c2)c1,11.5,7.939302159646388
3532,ligand_555,-7.0,CCNc1nc(-c2ccc(NC[C@H](C)O)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,66.0,7.180456064458132
3533,ligand_1666,43.2,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(C3(O)CCN(C(=O)c4ccc5nc(C)c(C)nc5c4)CC3)nc2)c1,5.0,8.301029995663981
3534,ligand_1830,-8.1,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2c1ccn2CCO,0.67,9.173925197299171
3535,ligand_727,-6.5,CNC(=O)c1nc(C)n2ccc(Nc3nccc(-n4cc(NCCN)cn4)n3)cc12,0.23,9.638272163982409
3536,ligand_2761,-8.2,c1nc2c(Nc3ccc(N4CCOCC4)cc3)cc(-c3ccc4cn[nH]c4c3)nc2[nH]1,8206.0,5.0858684873691065
3537,ligand_3266,-7.1,,,
3538,ligand_2631,-6.4,COCCn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1,136.0,6.866461091629782
3539,ligand_218,-3.4,CCn1cc(C(=O)C2CC2)c2cc(Nc3nccc(-n4cc(CN5C[C@H](O)CO5)c(C5CC5)n4)n3)ccc21,5.85,8.232844133917819
3540,ligand_274,-7.8,COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)cc1C(F)(F)F,12.1,7.91721462968355
3541,ligand_949,-7.4,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3ccncc3)c2c1=O,706.0,6.151195298948196
3542,ligand_2897,-6.9,Cc1cc(Nc2nn(C(C)C)c(=O)c3cc(C(=O)OCC4CC4)ccc23)n[nH]1,9990.0,5.000434511774017
3543,ligand_775,-6.0,CN(C)CCN(C)c1ccc(-c2cc3ncccc3c(NCCCN)n2)cc1,71.0,7.1487416512809245
3544,ligand_238,9.7,CC1(C)C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4ccc(C#N)c(F)c4)c3)s2)CC[C@@H]1C(=O)O,34.77,7.458795309316741
3545,ligand_685,-7.7,Cn1cnc2cc(-c3cccc(S(=O)(=O)N4CCOCC4)c3)nc(NC3CC3)c2c1=O,4962.0,5.30434324006381
3546,ligand_2987,-3.8,Cc1cc(Nc2nccc(-c3cn(C4CC4)cn3)n2)cc2cc(C(=O)N(C)C)[nH]c12,88.8,7.051587034221399
3547,ligand_3152,-6.9,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)nn4C)n2)cc1CN1CC(O)C1,0.7,9.154901959985745
3548,ligand_991,-7.2,O=C(Nc1cc(Cl)ccc1OC1CCC(O)C1)c1cnn2cccnc12,656.0,6.18309616062434
3549,ligand_2401,-8.3,CC1(C)CCN(c2cccc(Nc3cc(-c4ccccc4)nn4ccnc34)n2)C1,1047.83,5.97970917159914
3550,ligand_1967,-7.0,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3cc(C(=O)O)ccn3)c2c1=O,215.0,6.667561540084395
3551,ligand_2867,-8.5,Cc1cc(Nc2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)n[nH]1,1186.0,5.925915310971756
3552,ligand_997,-7.9,CS(=O)(=O)c1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,222.8,6.652084813498309
3553,ligand_3544,-7.9,,,
3554,ligand_3314,2.5,,,
3555,ligand_140,-8.0,COc1ccc(-c2cc(OC[C@H]3CNC(=O)C3)c3cccnc3c2)cc1OC,8.4,8.075720713938118
3556,ligand_2851,-7.5,Cc1cc(Nc2nn(C(C)C)c(=O)c3cc(CO)ccc23)n[nH]1,666.0,6.176525770829699
3557,ligand_916,-8.4,CC1CCCN1c1cccc(Nc2cc(-c3cccc(OCCN4CCOCC4)c3)nn3ccnc23)n1,51.05,7.292004253577071
3558,ligand_632,-6.5,Cn1cnc2cc(-c3ccc(OCCN4CCCC4)cc3)nc(NC3CC3)c2c1=O,140.0,6.853871964321762
3559,ligand_2224,-6.8,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCCF)c(C(=O)O)c2)c1,6.9,8.161150909262744
3560,ligand_2123,-6.5,CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@H](C)CO)n3)cc2)CC1,31.0,7.508638306165727
3561,ligand_1836,-7.9,Cn1cnc2cc(-c3ccc(N4CCOCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,103.0,6.987162775294828
3562,ligand_3895,-9.7,,,
3563,ligand_3357,-7.1,,,
3564,ligand_2495,-7.0,FC(F)(F)c1ccnc(Nc2cc(-c3ccccc3)cc(N3CCOC(c4ccccc4)C3)c2)n1,1879.0,5.726073219899474
3565,ligand_1769,-4.2,Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCCNCC5)cc4c3)n2)c1,8.6,8.065501548756432
3566,ligand_3570,-7.9,,,
3567,ligand_3794,-7.5,,,
3568,ligand_3117,-8.9,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@H]4COC[C@@H](N)C4)c3n2)c2ccc(F)cc21,68.0,7.167491087293763
3569,ligand_740,5.3,CN(C)C1CCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1,32.1,7.493494967595128
3570,ligand_595,-7.4,CC(C)(O)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,371.0,6.430626090384954
3571,ligand_1305,-5.6,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc5nc(C)c(C)nc5c4)CC3)nc2)c1,2.0,8.698970004336019
3572,ligand_2840,-7.5,CS(=O)(=O)c1cccc(Oc2cccc(Nc3nccc(-c4nccs4)n3)c2)c1,500.0,6.301029995663981
3573,ligand_2901,-7.0,O=C(NCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,28000.0,4.552841968657781
3574,ligand_1270,2.8,Cc1cc(CNC(=O)c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(C)c3[nH]2)[nH]n1,2.2,8.657577319177793
3575,ligand_1265,-7.2,CCc1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1,3.162,8.500038134403809
3576,ligand_191,-2.9,CCOCCOCCOC(=O)C1CCC(C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,12.0,7.920818753952375
3577,ligand_3953,-7.4,,,
3578,ligand_1889,-7.5,CN(C)Cc1cnn(-c2ccnc3[nH]c(-c4cn(C)c5ccc(S(C)(=O)=O)cc45)nc23)c1,0.077,10.113509274827518
3579,ligand_2056,-7.1,Cn1cnc2cc(-c3ccc(N4CC[C@@H](CO)C4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,187.0,6.728158393463501
3580,ligand_3125,-6.4,Oc1ccc(Nc2nccc(-c3nccs3)n2)cc1,500.0,6.301029995663981
3581,ligand_874,-7.5,NC(=O)c1nnc(N[C@@H]2CCOC[C@@H]2N)nc1Nc1cccc2c1ccn2C1CC1,0.38,9.42021640338319
3582,ligand_1851,-6.8,COc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N5CCN(C)CC5)cc4c3)n2)c1,8.8,8.05551732784983
3583,ligand_2161,-6.9,Cn1cnc2cc(-c3ccc(CCO)cc3)nc(NC3CC3)c2c1=O,289.0,6.539102157243452
3584,ligand_2,-7.2,c1ccc(COc2cccc(Nc3nccc(-c4nccs4)n3)c2)cc1,500.0,6.301029995663981
3585,ligand_1779,0.5,Cc1cc(N)c2cc(Nc3nc(Nc4ccc(N5CCN(C)CC5)cc4)ncc3F)ccc2n1,13.0,7.886056647693163
3586,ligand_3445,-8.0,,,
3587,ligand_342,-7.3,COc1ccc(-c2cc3ncccc3c(NCC3CC(=O)NO3)n2)cc1OC,38.6,7.413412695328245
3588,ligand_401,-5.8,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(C(=O)NC(CO)CO)s2)c1,26.0,7.585026652029182
3589,ligand_307,-6.6,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2c1ccn2CCF,0.51,9.292429823902063
3590,ligand_2281,-7.1,CCn1cc2ccc(Nc3nc(N[C@@H]4CCCCC[C@@H]4N)nnc3C(N)=O)cc2n1,0.31,9.508638306165729
3591,ligand_2528,-5.1,COCc1ccnc(-c2ccnc(Nc3ccc4cc(C(=O)N(C)C)n(C)c4c3)n2)c1,35.1,7.454692883534176
3592,ligand_1877,-4.6,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc5cc(O)ccc45)CC3)nc2)c1,7.0,8.154901959985743
3593,ligand_806,-6.0,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCN(CCCN2CCCC2)CC1,20.9,7.679853713888946
3594,ligand_1028,-1.4,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5(C)C)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,9.0,8.045757490560675
3595,ligand_3180,-8.2,,,
3596,ligand_94,-7.6,CC(C)Nc1nc(-c2cnn(CCN3CCOCC3)c2)cc2ncn(C)c(=O)c12,200.0,6.698970004336019
3597,ligand_3432,0.7,,,
3598,ligand_172,-6.2,CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCOC)n3)cn2)CC1,75.0,7.1249387366083
3599,ligand_719,-7.7,COc1ccc(-c2cc(OCc3ncccc3C(N)=O)c3cccnc3c2)cc1OC,0.6,9.221848749616356
3600,ligand_2679,-7.8,CC(CO)NC(=O)c1cccc(-c2cc(Nc3cccc(N4CCCC4C)n3)c3nccn3n2)c1,129.7,6.88706002391592
3601,ligand_2697,9.8,COc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N5CCN(C(=O)[C@H]6CCCO6)CC5)cc4c3)n2)c1,38.2,7.4179366370882915
3602,ligand_1807,-7.5,CC(=O)N(C)Cc1ccc(-c2cc(OCc3ncccc3C(N)=O)c3cccnc3c2)cc1,1.6,8.795880017344075
3603,ligand_2223,-8.0,O[C@H](c1ccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)cc1)C(F)F,313.5,6.503762454833264
3604,ligand_546,20.2,CN(C(=O)c1cc2cc(Nc3nccc(-c4cc(C(C)(C)C#N)ccn4)n3)ccc2[nH]1)C1CCOCC1,5.7,8.244125144327509
3605,ligand_2865,-8.0,Cc1cc(Nc2nn(C(C)C)c(=O)c3cc(N4CCOCC4)ccc23)n[nH]1,1100.0,5.958607314841775
3606,ligand_2970,-7.8,FC(F)(F)CNc1nc(Nc2ccc3cn[nH]c3c2)nc2ccoc12,81.0,7.091514981121351
3607,ligand_3921,-7.5,,,
3608,ligand_418,-7.0,CC[C@H](CO)Nc1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12,438.0,6.3585258894959
3609,ligand_3341,-7.9,,,
3610,ligand_3613,-7.9,,,
3611,ligand_1088,18.8,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cc5ccccc5n4C)CC3)nc2)c1,26.0,7.585026652029182
3612,ligand_1801,-7.8,COc1ccc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)nc1,0.3,9.522878745280336
3613,ligand_2915,-7.8,NCCCNc1nc(-c2cccc(-c3ccsc3)c2)cc2ncccc12,1499.6848355023742,5.824
3614,ligand_3149,-5.9,Cc1cc(Nc2nccc(-c3ncn(C)c3C)n2)cc2cc(C(=O)N(C)C)[nH]c12,7.4,8.130768280269024
3615,ligand_2300,-3.9,C[C@@H]1CN(c2ccc(Nc3nc(-c4ccc5cn[nH]c5c4)cn4ccnc34)cc2)C[C@H](C)O1,4.9,8.309803919971486
3616,ligand_2543,-7.0,COCC(=O)NCCNc1nc(-c2ccc(C(C)(C)O)cc2)cc2ncn(C)c(=O)c12,430.0,6.366531544420414
3617,ligand_565,-6.3,Cc1cc(C)cc(Nc2nccc(-c3nccs3)n2)c1,550.0,6.259637310505756
3618,ligand_1399,-5.1,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OC6COCC6O)ccn5)n4)ccc3[nH]2)CC1,13.4,7.872895201635193
3619,ligand_3862,-8.4,,,
3620,ligand_2134,-6.0,OCCOc1ccc(Nc2ncc(F)c(Nc3ccc4c(c3)OCCO4)n2)cc1,383.0,6.416801226031377
3621,ligand_1932,-8.2,O=C(O)Cc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,65.4,7.184422251675732
3622,ligand_1771,-7.4,CC(C)Nc1nc(-c2cccc(S(=O)(=O)NCCO)c2)cc2ncn(C)c(=O)c12,118.0,6.928117992693875
3623,ligand_2918,-8.1,Cc1ccc(-c2ccc(-c3cc4ncccc4c(NCCCN)n3)cc2)cc1,899.4975815300346,6.046
3624,ligand_3385,-5.1,,,
3625,ligand_432,-6.9,CCOc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1,977.0,6.0101054362812265
3626,ligand_1643,-4.2,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC(CO)C5(C4)OCCO5)n3)cc2)CC1,328.0,6.484126156288321
3627,ligand_1418,-7.7,CC(C)N1CCCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1,23.9,7.621602099051862
3628,ligand_3670,-8.7,,,
3629,ligand_3093,-6.4,Cc1ccc(Nc2nc(NCCN)ncc2C(N)=O)cc1,150.0,6.823908740944319
3630,ligand_1388,-4.4,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCN(C(=O)[C@@H]2CCCO2)CC1,29.0,7.5376020021010435
3631,ligand_3232,-7.5,,,
3632,ligand_1193,-7.5,Cc1cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)c2ccn(C)c2c1,0.33,9.481486060122112
3633,ligand_2472,-4.7,Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2ccc(C(C)(O)[C@H]3CC[C@H](C(=O)O)CC3)nc2)c1Br,1.0,9.0
3634,ligand_3891,-7.7,,,
3635,ligand_231,-6.6,COCCNc1nc(-c2ccc(N3CCC[C@H]3CO)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,64.0,7.1938200260161125
3636,ligand_3924,-8.6,,,
3637,ligand_3128,-7.9,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@H]4C[C@H](O)C4)c3n2)c2ccc(F)cc21,47.0,7.327902142064283
3638,ligand_2285,-6.9,COCCCNc1nc(-c2ccc(N3CCOCC3)cc2)cc2ncn(C)c(=O)c12,179.0,6.747146969020107
3639,ligand_1992,-7.4,COc1ccc(-c2cc3ncccc3c(O[C@@H](C)C3CNC(=O)C3)n2)cc1OC,0.3,9.522878745280336
3640,ligand_3097,-7.6,C[C@@H](CO)NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12,13.0,7.886056647693163
3641,ligand_1099,-7.4,COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)N3C)n2)cc1OC,46.3,7.334419008982047
3642,ligand_3260,-7.9,,,
3643,ligand_3706,-7.1,,,
3644,ligand_356,-7.4,C[C@@H](Oc1cc(-c2ccc(OC3CCC3)nc2)cc2ncccc12)[C@H]1CNC(=O)C1,0.6,9.221848749616356
3645,ligand_3754,-6.3,,,
3646,ligand_1029,-7.8,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCc3ccncc3)c(C(=O)O)c2)c1,16.3,7.787812395596042
3647,ligand_76,-7.4,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCCC3CCN(C)CC3)c(C(=O)O)c2)c1,455.3,6.34170234969181
3648,ligand_3064,-7.5,COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)cc1OC,0.9,9.045757490560677
3649,ligand_2991,-2.8,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(-c3cnn(C)c3)c2[nH]1,8.1,8.09151498112135
3650,ligand_694,-5.8,Cn1cnc2cc(-c3ccc(OCC4CCCO4)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,265.0,6.576754126063192
3651,ligand_2643,-7.2,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CC[C@H](CO)C3)c2c1=O,262.0,6.581698708680254
3652,ligand_3477,-8.7,,,
3653,ligand_3206,-7.4,,,
3654,ligand_3467,-7.7,,,
3655,ligand_273,-7.9,C[C@@H](Oc1nc(-c2ccc(C(F)(F)F)nc2)cc2ncccc12)[C@H]1CNC(=O)C1,3.7,8.431798275933005
3656,ligand_598,-7.3,Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,4.0,8.397940008672037
3657,ligand_2757,-8.1,O=C(O)c1ccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)cc1,102.3,6.99012436628784
3658,ligand_1517,-6.9,NCCCNc1nc(-c2ccc(F)cc2)cc2ncccc12,1100.0,5.958607314841775
3659,ligand_601,-7.8,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.2,9.69897000433602
3660,ligand_3215,-8.7,,,
3661,ligand_1304,7.8,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4ccc(-c5ccccc5)cc4)CC3)nc2)c1,138.0,6.860120913598763
3662,ligand_2665,-7.4,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@@H]3CCN(C(N)=O)C3)c2c1=O,547.0,6.262012673666569
3663,ligand_3673,-5.8,,,
3664,ligand_566,-7.7,COc1ccc(Nc2nc(-c3cccc(C(N)=O)c3)cn3ccnc23)cc1OC,27.1,7.567030709125595
3665,ligand_2350,-6.8,CN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCCO)n3)cc2F)CC1,428.0,6.368556230986828
3666,ligand_1105,-8.0,COc1c(F)cc(-c2cc(OC[C@H]3CNC(=O)C3)c3cccnc3c2)cc1F,108.4,6.964970717797632
3667,ligand_2735,-8.0,CC(C)Nc1nc(-c2ccc3c(c2)S(=O)(=O)CC(=O)N3C)cc2ncn(C)c(=O)c12,554.0,6.2564902352715706
3668,ligand_1722,-7.5,CC(C)Nc1nc(-c2ccc(OCCN3CCCC3)cc2)cc2ncn(C)c(=O)c12,115.0,6.939302159646388
3669,ligand_1018,-6.6,CC(C)Nc1nc(Nc2cnccn2)cc2ncn(CCO)c(=O)c12,209.0,6.679853713888946
3670,ligand_51,-6.0,COC(=O)c1ccc(COc2ccc(Nc3nccc(-c4nccs4)n3)cc2)cc1,2000.0,5.698970004336019
3671,ligand_970,-7.4,Cc1cccc(Nc2nc(N[C@H]3CCCNC3)ncc2C(N)=O)c1,79.43,7.100015437450609
3672,ligand_1733,-7.5,COc1cncc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)n1,674.0,6.17134010346468
3673,ligand_3605,-8.0,,,
3674,ligand_777,-7.3,CC(=O)Nc1ccc2c(Nc3cc(C)[nH]n3)nn(C(C)C)c(=O)c2c1,5620.0,5.250263684430939
3675,ligand_97,-7.7,CC(C)Nc1nc(-c2ccc(N3CC[C@H](O)C3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,76.9,7.114073660198569
3676,ligand_2693,-7.6,NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,1.0,9.0
3677,ligand_253,-7.2,Cc1c(C(=O)N2CCN(C)CC2)[nH]c2ccc(Nc3nccc(-c4ccccn4)n3)cc12,81.7,7.087777943467584
3678,ligand_3679,-7.5,,,
3679,ligand_329,-7.5,CC(C)(C)c1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1,39.81,7.400007822415902
3680,ligand_2825,-7.4,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1cn(CCCC(=O)N3CCOCC3)c3ccccc13)C(=O)N2,133.0,6.876148359032914
3681,ligand_1813,-7.7,COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O,181.0,6.742321425130816
3682,ligand_1873,-5.0,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc(C(N)=O)c4)CC3)nc2)c1,3.0,8.522878745280337
3683,ligand_3637,-4.7,,,
3684,ligand_907,-7.0,Cn1cnc2cc(-c3ccc(N4CCOCC4)nc3)nc(NC3CC3)c2c1=O,397.0,6.401209493236885
3685,ligand_2675,4.8,CN(CCCN1CCOCC1)C(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1,22.8,7.642065152999546
3686,ligand_2636,-3.7,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(O[C@@H]5CCNC5)c(C)n4)n3)cc12,0.51,9.292429823902063
3687,ligand_921,-5.3,CC1(C)C[C@@](O)(c2ncc(-c3cc(Cl)cc(Nc4nccc(C(F)(F)F)n4)c3)s2)CC[C@@H]1C(=O)O,1.0,9.0
3688,ligand_3410,-7.8,,,
3689,ligand_3618,-9.1,,,
3690,ligand_1665,-4.7,Cn1cnc2cc(-c3ccc([C@H]4CC[C@H](N5CCOCC5)CC4)cc3)nc(N[C@@H]3CCOC3)c2c1=O,138.0,6.860120913598763
3691,ligand_2035,-2.6,COc1ccc(Nc2cc(-c3cccc(C(=O)Nc4ccc5c(c4)CNC5=O)c3)nn3ccnc23)nc1OC,593.35,6.226689053298903
3692,ligand_2627,-6.6,NC(=O)c1nnc(N[C@@H]2CCOC[C@@H]2N)nc1Nc1cccc2c1ccn2C1CCC1,0.41,9.387216143280265
3693,ligand_1111,-7.7,CC(C)Nc1nc(-c2ccc(C(C)(C)C)cc2)cc2ncn(C)c(=O)c12,6736.0,5.171597921508407
3694,ligand_2856,-7.2,NCCCNc1nc(-c2cccc(F)c2)cc2ncccc12,850.0,6.070581074285707
3695,ligand_3632,-6.8,,,
3696,ligand_3164,-3.8,Cc1cc(CNC(=O)c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(C)c3[nH]2)n(C)n1,1.2,8.920818753952375
3697,ligand_111,8.7,c1cn2cc(-c3ccc4cn[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,6.7,8.173925197299173
3698,ligand_47,-6.3,CCNS(=O)(=O)c1ccc2c(c1)/C(=C/c1cn(C)c3ccc(OC)cc13)C(=O)N2,100.0,7.0
3699,ligand_3310,-7.6,,,
3700,ligand_1607,-7.6,COCCNc1nc(-c2ccc3c(c2)S(=O)(=O)CCN3C)cc2ncn(C)c(=O)c12,53.0,7.275724130399211
3701,ligand_2623,1.3,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)nc2)n1,7.0,8.154901959985743
3702,ligand_2245,21.3,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4[nH]c5ccccc5c4C)CC3)nc2)c1,22.0,7.657577319177793
3703,ligand_3108,-5.2,COc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N(C)C)[nH]c12,1.8,8.744727494896694
3704,ligand_3508,-8.4,,,
3705,ligand_818,-6.9,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@](C)(O)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,2.0,8.698970004336019
3706,ligand_1999,-7.6,COc1ccc(-c2cc3ncccc3c(OC(C(C)C)[C@H]3CNC(=O)C3)n2)cc1OC,4.7,8.327902142064282
3707,ligand_2049,-5.9,Cc1cc(Nc2nccc(-c3ccccn3)n2)cc2cc(C(=O)N3CCN(C)CC3)[nH]c12,8.7,8.060480747381382
3708,ligand_3703,-7.5,,,
3709,ligand_1764,3.5,CN(C)CCCN1CCCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1,42.5,7.371611069949688
3710,ligand_3162,-1.7,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N(C)Cc3ccnn3C)[nH]c12,3.4,8.468521082957745
3711,ligand_297,-7.4,CC(C)N(C)c1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12,2004.0,5.698102282804792
3712,ligand_1212,-7.8,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,20000.0,4.698970004336019
3713,ligand_3575,-9.3,,,
3714,ligand_2797,-7.1,COc1cc(Nc2nc(N[C@H]3CCCC[C@H]3N)n3cnnc3c2C(N)=O)cc(OC)c1,9.0,8.045757490560675
